Year	Month	Anomaly	Unc.	Anomaly	Unc.	Anomaly	Unc.	Anomaly	Unc.	Anomaly	Unc.
1831	12	-1.432	2.509	-1.118	0.626	-0.72	0.538	-0.673	0.398	-0.689	0.308
1832	1	-0.571	1.85	-1.105	0.637	-0.727	0.537	-0.685	0.401	-0.693	0.306
1832	2	-1.162	1.894	-1.14	0.645	-0.729	0.532	-0.692	0.405	-0.698	0.306
1832	3	-0.608	1.543	-1.108	0.674	-0.713	0.514	-0.713	0.41	-0.706	0.306
1832	4	-0.655	1.995	-1.046	0.644	-0.715	0.508	-0.739	0.413	-0.705	0.307
1832	5	-0.929	1.276	-1.031	0.633	-0.687	0.525	-0.756	0.415	-0.706	0.307
1832	6	-0.662	1.219	-1.071	0.72	-0.666	0.533	-0.767	0.42	-0.708	0.307
1832	7	-0.537	1.526	-1.018	0.753	-0.655	0.544	-0.777	0.421	-0.711	0.305
1832	8	-1.791	1.219	-0.942	0.805	-0.671	0.533	-0.782	0.42	-0.711	0.304
1832	9	-1.858	1.553	-0.989	0.865	-0.674	0.533	-0.782	0.422	-0.71	0.305
1832	10	-0.741	1.364	-1.009	0.973	-0.693	0.517	-0.789	0.42	-0.708	0.306
1832	11	-1.444	1.095	-0.999	0.909	-0.7	0.51	-0.803	0.424	-0.706	0.307
1832	12	-1.907	2.676	-0.984	0.906	-0.714	0.5	-0.801	0.432	-0.694	0.311
1833	1	0.059	2.226	-0.991	0.854	-0.749	0.488	-0.811	0.437	-0.688	0.312
1833	2	-0.246	1.609	-0.914	0.866	-0.772	0.478	-0.815	0.44	-0.68	0.315
1833	3	-1.176	1.776	-0.841	0.8	-0.781	0.469	-0.831	0.444	-0.681	0.316
1833	4	-0.895	1.206	-0.908	0.815	-0.785	0.457	-0.84	0.442	-0.68	0.318
1833	5	-0.811	0.998	-0.705	0.834	-0.849	0.457	-0.853	0.443	-0.683	0.32
1833	6	-0.471	1.034	-0.557	0.757	-0.906	0.461	-0.865	0.438	-0.689	0.319
1833	7	-0.626	0.911	-0.733	0.709	-0.909	0.471	-0.866	0.432	-0.69	0.319
1833	8	-0.869	1.101	-0.752	0.749	-0.907	0.479	-0.867	0.43	-0.689	0.319
1833	9	-0.985	0.772	-0.626	0.646	-0.893	0.479	-0.859	0.43	-0.685	0.321
1833	10	-1.534	0.894	-0.609	0.61	-0.896	0.481	-0.859	0.43	-0.68	0.322
1833	11	0.983	1.228	-0.552	0.61	-0.909	0.48	-0.868	0.43	-0.677	0.321
1833	12	-0.126	1.691	-0.573	0.597	-0.919	0.471	-0.871	0.429	-0.669	0.324
1834	1	-2.052	1.828	-0.547	0.604	-0.919	0.466	-0.868	0.428	-0.67	0.324
1834	2	-0.471	1.87	-0.524	0.618	-0.919	0.466	-0.851	0.437	-0.671	0.325
1834	3	0.333	1.664	-0.491	0.624	-0.906	0.475	-0.87	0.439	-0.673	0.327
1834	4	-0.697	1.57	-0.435	0.677	-0.893	0.484	-0.867	0.441	-0.675	0.328
1834	5	-0.126	0.88	-0.484	0.709	-0.894	0.499	-0.876	0.438	-0.678	0.329
1834	6	-0.727	1.51	-0.458	0.749	-0.878	0.495	-0.877	0.435	-0.682	0.33
1834	7	-0.308	0.996	-0.224	0.811	-0.87	0.499	-0.877	0.436	-0.686	0.33
1834	8	-0.597	0.903	-0.2	0.892	-0.853	0.497	-0.872	0.438	-0.687	0.33
1834	9	-0.586	1.651	-0.321	0.865	-0.874	0.498	-0.87	0.439	-0.69	0.331
1834	10	-0.859	0.951	-0.351	0.859	-0.901	0.495	-0.873	0.435	-0.689	0.332
1834	11	0.396	1.545	-0.47	0.863	-0.912	0.496	-0.879	0.434	-0.695	0.331
1834	12	0.188	1.291	-0.532	0.815	-0.921	0.495	-0.89	0.429	-0.71	0.329
1835	1	0.756	1.767	-0.624	0.808	-0.926	0.498	-0.889	0.429	-0.711	0.329
1835	2	-0.181	1.636	-0.727	0.777	-0.908	0.502	-0.904	0.426	-0.717	0.328
1835	3	-1.13	1.44	-0.874	0.734	-0.898	0.506	-0.91	0.425	-0.72	0.329
1835	4	-1.049	1.471	-0.937	0.719	-0.915	0.501	-0.917	0.425	-0.724	0.329
1835	5	-1.556	0.866	-1.151	0.67	-0.915	0.495	-0.911	0.422	-0.725	0.33
1835	6	-1.472	1.186	-1.37	0.657	-0.894	0.504	-0.907	0.422	-0.73	0.331
1835	7	-1.41	1.124	-1.48	0.681	-0.947	0.496	-0.909	0.42	-0.729	0.331
1835	8	-1.838	0.709	-1.532	0.628	-0.973	0.495	-0.912	0.421	-0.728	0.331
1835	9	-2.348	0.988	-1.439	0.597	-0.981	0.495	-0.907	0.425	-0.728	0.331
1835	10	-1.617	0.879	-1.458	0.576	-0.987	0.489	-0.911	0.425	-0.729	0.332
1835	11	-2.173	1.049	-1.441	0.575	-0.999	0.486	-0.938	0.42	-0.734	0.332
1835	12	-2.431	1.201	-1.39	0.521	-1.004	0.497	-0.958	0.425	-0.74	0.333
1836	1	-0.569	1.464	-1.327	0.53	-0.991	0.506	-0.969	0.43	-0.734	0.334
1836	2	-0.803	1.562	-1.29	0.573	-0.982	0.524	-0.967	0.441	-0.725	0.337
1836	3	-0.021	1.173	-1.214	0.608	-0.984	0.528	-0.977	0.443	-0.72	0.341
1836	4	-1.275	0.822	-1.138	0.743	-0.973	0.556	-0.982	0.444	-0.724	0.342
1836	5	-1.347	0.993	-1.1	0.72	-1.007	0.565	-0.983	0.444	-0.728	0.342
1836	6	-0.86	0.776	-0.935	0.718	-1.017	0.583	-0.985	0.44	-0.726	0.342
1836	7	-0.661	1.021	-0.897	0.705	-0.986	0.595	-0.977	0.439	-0.724	0.344
1836	8	-1.386	0.993	-0.841	0.722	-0.969	0.606	-0.968	0.441	-0.72	0.346
1836	9	-1.442	1.421	-0.996	0.71	-1.021	0.593	-0.959	0.445	-0.718	0.351
1836	10	-0.703	2.746	-1.079	0.727	-1.018	0.592	-0.953	0.444	-0.718	0.35
1836	11	-1.713	1.188	-1.1	0.688	-1.034	0.586	-0.949	0.453	-0.724	0.35
1836	12	-0.453	1.658	-1.128	0.706	-1.035	0.574	-0.943	0.446	-0.728	0.35
1837	1	-0.108	1.99	-1.14	0.701	-1.028	0.584	-0.943	0.445	-0.734	0.354
1837	2	-0.131	1.617	-1.085	0.688	-1.016	0.594	-0.935	0.439	-0.735	0.354
1837	3	-1.887	1.491	-1.071	0.664	-1.027	0.586	-0.925	0.439	-0.745	0.355
1837	4	-2.267	1.051	-1.159	0.614	-1.032	0.586	-0.921	0.433	-0.752	0.357
1837	5	-1.598	0.927	-1.134	0.591	-1.07	0.569	-0.921	0.433	-0.758	0.358
1837	6	-1.203	1.083	-1.148	0.598	-1.115	0.562	-0.924	0.432	-0.762	0.357
1837	7	-0.801	0.859	-1.4	0.546	-1.124	0.567	-0.925	0.431	-0.764	0.359
1837	8	-0.729	0.801	-1.541	0.531	-1.137	0.553	-0.915	0.435	-0.766	0.361
1837	9	-1.274	0.759	-1.52	0.506	-1.147	0.545	-0.911	0.44	-0.763	0.361
1837	10	-1.761	1.501	-1.44	0.467	-1.142	0.546	-0.915	0.436	-0.763	0.36
1837	11	-1.413	1.34	-1.435	0.477	-1.123	0.544	-0.911	0.438	-0.765	0.36
1837	12	-0.623	2.215	-1.395	0.503	-1.1	0.541	-0.892	0.446	-0.768	0.362
1838	1	-3.122	2.132	-1.317	0.559	-1.07	0.539	-0.887	0.447	-0.769	0.366
1838	2	-1.823	1.513	-1.286	0.629	-1.052	0.548	-0.878	0.447	-0.761	0.368
1838	3	-1.641	1.312	-1.27	0.691	-1.033	0.548	-0.874	0.448	-0.765	0.369
1838	4	-1.31	0.997	-1.196	0.739	-1.037	0.539	-0.873	0.449	-0.766	0.371
1838	5	-1.529	0.726	-1.163	0.899	-1.028	0.521	-0.878	0.444	-0.771	0.374
1838	6	-0.724	0.913	-1.176	0.857	-1.011	0.52	-0.882	0.45	-0.776	0.374
1838	7	0.132	1.949	-0.928	0.901	-1.029	0.514	-0.88	0.45	-0.778	0.375
1838	8	-0.352	1.832	-0.731	0.941	-1.028	0.515	-0.878	0.454	-0.78	0.375
1838	9	-1.088	0.993	-0.827	0.966	-1.061	0.495	-0.877	0.452	-0.776	0.376
1838	10	-0.867	2.113	-0.763	0.99	-1.069	0.49	-0.872	0.459	-0.776	0.375
1838	11	-1.028	1.679	-0.727	0.972	-1.057	0.481	-0.887	0.455	-0.78	0.372
1838	12	-0.776	1.69	-0.73	0.944	-1.05	0.487	-0.881	0.463	-0.783	0.369
1839	1	-0.142	1.746	-0.73	0.938	-1.035	0.485	-0.865	0.47	-0.782	0.366
1839	2	0.538	1.597	-0.691	0.902	-1.016	0.484	-0.868	0.471	-0.776	0.37
1839	3	-2.794	1.261	-0.705	0.899	-1.013	0.473	-0.875	0.47	-0.774	0.372
1839	4	-0.537	1.183	-0.728	0.806	-1.014	0.451	-0.877	0.464	-0.776	0.374
1839	5	-1.098	0.631	-0.801	0.701	-1.003	0.451	-0.886	0.461	-0.782	0.374
1839	6	-0.763	0.698	-0.944	0.646	-1.009	0.439	-0.886	0.455	-0.782	0.374
1839	7	0.137	1.747	-0.913	0.664	-1.016	0.434	-0.888	0.452	-0.783	0.373
1839	8	0.117	1.348	-1.04	0.608	-1.016	0.427	-0.889	0.457	-0.783	0.374
1839	9	-1.261	0.931	-0.952	0.615	-0.975	0.434	-0.895	0.451	-0.781	0.374
1839	10	-1.138	1.083	-0.97	0.622	-0.941	0.436	-0.895	0.449	-0.78	0.373
1839	11	-1.906	1.223	-0.912	0.646	-0.93	0.442	-0.912	0.442	-0.775	0.37
1839	12	-2.493	1.226	-0.856	0.661	-0.926	0.443	-0.928	0.436	-0.778	0.365
1840	1	0.222	1.648	-0.834	0.598	-0.925	0.429	-0.932	0.434	-0.785	0.363
1840	2	-0.979	1.598	-0.911	0.566	-0.923	0.43	-0.943	0.423	-0.788	0.363
1840	3	-1.744	1.07	-0.905	0.557	-0.923	0.436	-0.94	0.418	-0.785	0.365
1840	4	-0.749	1.454	-0.963	0.511	-0.914	0.428	-0.935	0.416	-0.791	0.367
1840	5	-0.404	0.914	-0.942	0.491	-0.907	0.446	-0.93	0.416	-0.793	0.366
1840	6	-0.084	0.849	-0.85	0.505	-0.89	0.434	-0.924	0.415	-0.793	0.366
1840	7	0.397	0.755	-1.007	0.494	-0.827	0.441	-0.914	0.414	-0.796	0.365
1840	8	-0.804	0.78	-0.987	0.476	-0.784	0.443	-0.902	0.417	-0.794	0.366
1840	9	-1.193	0.795	-1.007	0.47	-0.767	0.444	-0.89	0.416	-0.79	0.369
1840	10	-1.835	1.044	-1.092	0.492	-0.758	0.447	-0.89	0.415	-0.79	0.37
1840	11	-1.653	1.587	-1.113	0.514	-0.756	0.442	-0.879	0.416	-0.802	0.368
1840	12	-1.39	1.251	-1.14	0.525	-0.76	0.441	-0.874	0.408	-0.81	0.371
1841	1	-1.665	1.559	-1.155	0.515	-0.77	0.426	-0.86	0.412	-0.809	0.373
1841	2	-0.739	1.284	-1.107	0.51	-0.773	0.417	-0.851	0.411	-0.807	0.381
1841	3	-1.985	1.939	-1.112	0.505	-0.77	0.409	-0.842	0.413	-0.808	0.384
1841	4	-1.757	1.112	-1.022	0.483	-0.771	0.396	-0.842	0.409	-0.809	0.384
1841	5	-0.66	0.609	-0.975	0.468	-0.768	0.383	-0.835	0.404	-0.808	0.386
1841	6	-0.408	0.681	-0.925	0.492	-0.744	0.385	-0.826	0.407	-0.808	0.383
1841	7	0.214	0.883	-0.832	0.482	-0.744	0.387	-0.815	0.408	-0.805	0.383
1841	8	-0.229	0.903	-0.783	0.485	-0.767	0.381	-0.802	0.407	-0.8	0.385
1841	9	-1.249	0.672	-0.568	0.445	-0.729	0.392	-0.794	0.405	-0.792	0.387
1841	10	-0.758	0.886	-0.438	0.459	-0.736	0.384	-0.798	0.389	-0.788	0.388
1841	11	-1.093	0.788	-0.463	0.472	-0.737	0.384	-0.79	0.387	-0.786	0.394
1841	12	-0.784	1.242	-0.508	0.455	-0.738	0.384	-0.784	0.383	-0.781	0.395
1842	1	-0.546	1.558	-0.59	0.415	-0.748	0.372	-0.783	0.397	-0.779	0.399
1842	2	-0.152	1.438	-0.62	0.411	-0.762	0.375	-0.779	0.399	-0.777	0.398
1842	3	0.587	1.51	-0.623	0.412	-0.763	0.37	-0.777	0.405	-0.781	0.398
1842	4	-0.193	1.166	-0.661	0.402	-0.758	0.365	-0.765	0.404	-0.783	0.394
1842	5	-0.961	0.736	-0.651	0.429	-0.753	0.369	-0.761	0.409	-0.78	0.396
1842	6	-0.948	0.576	-0.554	0.495	-0.742	0.369	-0.757	0.414	-0.779	0.396
1842	7	-0.766	0.669	-0.453	0.506	-0.741	0.368	-0.751	0.415	-0.777	0.399
1842	8	-0.589	0.841	-0.379	0.539	-0.749	0.358	-0.749	0.415	-0.773	0.402
1842	9	-1.291	0.822	-0.481	0.46	-0.732	0.36	-0.744	0.417	-0.768	0.405
1842	10	-1.205	0.795	-0.527	0.453	-0.728	0.355	-0.737	0.409	-0.767	0.403
1842	11	-0.977	1.128	-0.567	0.436	-0.738	0.353	-0.726	0.412	-0.767	0.402
1842	12	0.376	1.174	-0.568	0.46	-0.749	0.352	-0.736	0.396	-0.759	0.406
1843	1	0.67	1.354	-0.541	0.504	-0.758	0.351	-0.727	0.401	-0.763	0.407
1843	2	0.735	1.215	-0.537	0.515	-0.751	0.35	-0.706	0.403	-0.768	0.407
1843	3	-0.634	1.124	-0.506	0.49	-0.747	0.348	-0.699	0.407	-0.768	0.411
1843	4	-0.742	0.926	-0.481	0.51	-0.742	0.352	-0.693	0.405	-0.769	0.411
1843	5	-1.45	0.57	-0.47	0.47	-0.73	0.364	-0.688	0.407	-0.767	0.408
1843	6	-0.959	0.79	-0.446	0.492	-0.737	0.351	-0.687	0.408	-0.767	0.411
1843	7	-0.436	0.667	-0.514	0.524	-0.691	0.362	-0.689	0.405	-0.763	0.41
1843	8	-0.544	1.045	-0.644	0.507	-0.674	0.359	-0.692	0.4	-0.76	0.411
1843	9	-0.921	0.513	-0.638	0.597	-0.623	0.379	-0.694	0.399	-0.758	0.411
1843	10	-0.903	0.958	-0.652	0.563	-0.614	0.377	-0.693	0.39	-0.755	0.412
1843	11	-0.842	0.676	-0.629	0.573	-0.612	0.373	-0.692	0.381	-0.763	0.408
1843	12	0.66	1.571	-0.616	0.552	-0.601	0.372	-0.695	0.376	-0.765	0.409
1844	1	-0.15	1.283	-0.62	0.553	-0.595	0.375	-0.695	0.373	-0.762	0.414
1844	2	-0.819	1.257	-0.636	0.581	-0.587	0.374	-0.702	0.374	-0.765	0.417
1844	3	-0.565	1.462	-0.67	0.588	-0.576	0.379	-0.677	0.379	-0.768	0.415
1844	4	-0.908	0.79	-0.665	0.558	-0.583	0.372	-0.686	0.376	-0.768	0.411
1844	5	-1.177	0.617	-0.729	0.568	-0.576	0.368	-0.689	0.375	-0.769	0.41
1844	6	-0.802	0.615	-0.933	0.494	-0.559	0.372	-0.687	0.377	-0.769	0.405
1844	7	-0.477	0.694	-0.897	0.479	-0.549	0.405	-0.689	0.37	-0.767	0.404
1844	8	-0.737	1.506	-0.952	0.458	-0.542	0.414	-0.693	0.367	-0.764	0.404
1844	9	-1.329	0.61	-0.966	0.428	-0.579	0.416	-0.692	0.363	-0.765	0.4
1844	10	-0.852	0.69	-0.932	0.438	-0.59	0.411	-0.687	0.362	-0.759	0.398
1844	11	-1.609	0.776	-0.918	0.446	-0.591	0.412	-0.671	0.361	-0.762	0.393
1844	12	-1.785	0.991	-0.91	0.457	-0.589	0.422	-0.665	0.362	-0.764	0.387
1845	1	0.277	1.445	-0.885	0.46	-0.578	0.437	-0.682	0.363	-0.765	0.384
1845	2	-1.478	1.911	-0.856	0.44	-0.576	0.436	-0.671	0.363	-0.765	0.382
1845	3	-0.729	0.973	-0.823	0.449	-0.565	0.433	-0.66	0.37	-0.762	0.379
1845	4	-0.499	0.874	-0.883	0.449	-0.56	0.427	-0.664	0.369	-0.756	0.378
1845	5	-1.006	0.874	-0.824	0.459	-0.546	0.416	-0.674	0.367	-0.749	0.377
1845	6	-0.715	0.805	-0.827	0.447	-0.582	0.397	-0.678	0.364	-0.744	0.376
1845	7	-0.17	0.702	-0.758	0.462	-0.628	0.397	-0.682	0.363	-0.74	0.375
1845	8	-0.393	0.695	-0.611	0.489	-0.629	0.398	-0.676	0.362	-0.734	0.376
1845	9	-0.931	0.688	-0.461	0.521	-0.63	0.405	-0.673	0.361	-0.728	0.374
1845	10	-1.57	0.706	-0.524	0.486	-0.627	0.397	-0.669	0.363	-0.725	0.375
1845	11	-0.906	0.958	-0.482	0.463	-0.62	0.404	-0.666	0.365	-0.72	0.374
1845	12	-1.814	1.419	-0.404	0.454	-0.614	0.407	-0.662	0.364	-0.718	0.374
1846	1	1.098	1.583	-0.338	0.47	-0.609	0.416	-0.649	0.366	-0.716	0.374
1846	2	0.295	1.346	-0.288	0.481	-0.612	0.416	-0.646	0.367	-0.718	0.376
1846	3	1.063	1.271	-0.257	0.498	-0.618	0.422	-0.64	0.373	-0.723	0.374
1846	4	-1.248	0.948	-0.225	0.49	-0.615	0.416	-0.636	0.371	-0.72	0.373
1846	5	-0.504	1.06	-0.207	0.477	-0.616	0.412	-0.633	0.372	-0.718	0.372
1846	6	0.212	0.974	-0.033	0.486	-0.645	0.4	-0.632	0.371	-0.714	0.371
1846	7	0.632	1.189	-0.122	0.542	-0.646	0.393	-0.633	0.372	-0.712	0.368
1846	8	0.198	0.892	-0.123	0.578	-0.637	0.402	-0.632	0.372	-0.71	0.367
1846	9	-0.552	1.007	-0.351	0.594	-0.625	0.401	-0.626	0.371	-0.709	0.365
1846	10	-1.186	0.682	-0.315	0.64	-0.637	0.403	-0.622	0.374	-0.711	0.357
1846	11	-0.686	1.165	-0.361	0.702	-0.641	0.402	-0.623	0.373	-0.708	0.357
1846	12	0.274	0.999	-0.445	0.736	-0.636	0.404	-0.62	0.386	-0.709	0.354
1847	1	0.025	3.115	-0.506	0.715	-0.63	0.404	-0.616	0.397	-0.712	0.355
1847	2	0.278	1.209	-0.562	0.712	-0.624	0.396	-0.62	0.402	-0.715	0.357
1847	3	-1.672	1.584	-0.572	0.678	-0.621	0.394	-0.638	0.399	-0.711	0.357
1847	4	-0.814	0.877	-0.545	0.674	-0.615	0.396	-0.646	0.397	-0.708	0.355
1847	5	-1.048	0.717	-0.501	0.702	-0.588	0.391	-0.639	0.397	-0.707	0.356
1847	6	-0.799	0.947	-0.67	0.647	-0.589	0.394	-0.634	0.398	-0.706	0.356
1847	7	-0.105	0.878	-0.848	0.482	-0.622	0.402	-0.629	0.405	-0.705	0.354
1847	8	-0.477	0.817	-0.814	0.482	-0.594	0.416	-0.63	0.403	-0.704	0.353
1847	9	-0.663	0.617	-0.733	0.458	-0.588	0.431	-0.625	0.403	-0.703	0.353
1847	10	-0.867	0.638	-0.713	0.45	-0.601	0.434	-0.62	0.403	-0.701	0.351
1847	11	-0.163	0.839	-0.713	0.459	-0.61	0.428	-0.624	0.397	-0.699	0.353
1847	12	-1.755	1.315	-0.692	0.455	-0.608	0.424	-0.627	0.395	-0.697	0.349
1848	1	-2.101	1.481	-0.695	0.46	-0.606	0.422	-0.638	0.395	-0.684	0.353
1848	2	0.686	1.315	-0.716	0.464	-0.601	0.421	-0.657	0.396	-0.68	0.354
1848	3	-0.706	1.017	-0.768	0.473	-0.599	0.421	-0.662	0.402	-0.675	0.355
1848	4	-0.578	0.779	-0.757	0.484	-0.596	0.418	-0.665	0.4	-0.67	0.356
1848	5	-1.044	0.915	-0.819	0.472	-0.601	0.406	-0.657	0.4	-0.665	0.356
1848	6	-0.551	1.122	-0.764	0.516	-0.587	0.42	-0.651	0.398	-0.664	0.354
1848	7	-0.129	1.224	-0.605	0.503	-0.607	0.409	-0.646	0.397	-0.668	0.35
1848	8	-0.736	0.983	-0.686	0.537	-0.618	0.416	-0.642	0.394	-0.669	0.345
1848	9	-1.28	0.842	-0.615	0.573	-0.656	0.405	-0.638	0.395	-0.668	0.343
1848	10	-0.737	0.657	-0.7	0.603	-0.658	0.404	-0.637	0.391	-0.667	0.338
1848	11	-0.916	0.754	-0.73	0.555	-0.654	0.41	-0.639	0.386	-0.664	0.336
1848	12	-1.084	1.084	-0.728	0.537	-0.662	0.406	-0.649	0.38	-0.666	0.335
1849	1	-0.195	1.22	-0.726	0.485	-0.671	0.403	-0.658	0.383	-0.667	0.335
1849	2	-0.293	1.203	-0.696	0.467	-0.677	0.404	-0.662	0.388	-0.671	0.333
1849	3	0.147	1.272	-0.687	0.435	-0.675	0.397	-0.661	0.384	-0.66	0.333
1849	4	-1.592	0.902	-0.664	0.441	-0.662	0.411	-0.659	0.384	-0.657	0.331
1849	5	-1.403	0.539	-0.588	0.435	-0.67	0.415	-0.652	0.384	-0.653	0.332
1849	6	-0.537	0.888	-0.652	0.438	-0.681	0.435	-0.652	0.381	-0.65	0.332
1849	7	-0.098	0.633	-0.779	0.475	-0.682	0.42	-0.646	0.382	-0.653	0.327
1849	8	-0.384	0.764	-0.735	0.454	-0.698	0.421	-0.64	0.379	-0.656	0.324
1849	9	-1.167	0.601	-0.778	0.473	-0.697	0.415	-0.634	0.376	-0.655	0.322
1849	10	-0.456	0.805	-0.752	0.516	-0.701	0.416	-0.624	0.375	-0.653	0.32
1849	11	-0.003	0.995	-0.764	0.524	-0.687	0.416	-0.613	0.372	-0.647	0.321
1849	12	-1.851	0.848	-0.769	0.518	-0.68	0.409	-0.599	0.366	-0.639	0.323
1850	1	-1.72	1.196	-0.766	0.514	-0.68	0.407	-0.599	0.362	-0.643	0.321
1850	2	0.235	1.108	-0.74	0.504	-0.683	0.404	-0.586	0.369	-0.642	0.32
1850	3	-0.376	1.607	-0.71	0.534	-0.685	0.407	-0.584	0.367	-0.642	0.317
1850	4	-1.275	1.075	-0.788	0.487	-0.68	0.413	-0.576	0.368	-0.642	0.314
1850	5	-1.546	0.586	-0.892	0.471	-0.702	0.414	-0.567	0.366	-0.643	0.313
1850	6	-0.596	0.581	-0.816	0.495	-0.672	0.429	-0.564	0.365	-0.643	0.311
1850	7	-0.067	0.64	-0.68	0.465	-0.649	0.429	-0.567	0.364	-0.645	0.309
1850	8	-0.068	0.691	-0.733	0.454	-0.685	0.429	-0.566	0.363	-0.642	0.309
1850	9	-0.805	0.615	-0.803	0.39	-0.693	0.435	-0.566	0.361	-0.638	0.307
1850	10	-1.401	0.617	-0.808	0.37	-0.702	0.44	-0.561	0.363	-0.632	0.308
1850	11	-1.251	0.963	-0.705	0.371	-0.693	0.432	-0.561	0.36	-0.63	0.312
1850	12	-0.931	0.973	-0.676	0.382	-0.689	0.425	-0.562	0.368	-0.634	0.309
1851	1	-0.091	1.028	-0.662	0.388	-0.684	0.411	-0.573	0.365	-0.636	0.31
1851	2	-0.396	0.966	-0.67	0.403	-0.672	0.407	-0.586	0.369	-0.638	0.309
1851	3	-1.22	0.913	-0.64	0.406	-0.659	0.402	-0.604	0.362	-0.632	0.314
1851	4	-1.331	0.816	-0.556	0.437	-0.66	0.4	-0.599	0.363	-0.627	0.314
1851	5	-0.31	0.653	-0.551	0.459	-0.662	0.395	-0.601	0.367	-0.628	0.313
1851	6	-0.257	0.645	-0.501	0.498	-0.653	0.396	-0.602	0.363	-0.628	0.315
1851	7	0.102	0.993	-0.5	0.571	-0.671	0.407	-0.609	0.356	-0.63	0.314
1851	8	-0.167	0.935	-0.524	0.579	-0.686	0.408	-0.618	0.355	-0.63	0.312
1851	9	-0.443	0.613	-0.555	0.614	-0.696	0.403	-0.623	0.353	-0.627	0.31
1851	10	-0.394	1.205	-0.534	0.67	-0.682	0.401	-0.624	0.355	-0.628	0.309
1851	11	-1.184	0.749	-0.522	0.691	-0.663	0.403	-0.627	0.356	-0.626	0.311
1851	12	-0.34	1.775	-0.535	0.698	-0.667	0.395	-0.634	0.355	-0.626	0.316
1852	1	-0.078	1.654	-0.55	0.685	-0.662	0.398	-0.642	0.341	-0.632	0.318
1852	2	-0.68	1.103	-0.594	0.658	-0.656	0.399	-0.65	0.342	-0.638	0.319
1852	3	-1.593	0.981	-0.622	0.683	-0.647	0.399	-0.644	0.334	-0.644	0.315
1852	4	-1.081	0.939	-0.634	0.63	-0.633	0.393	-0.651	0.333	-0.647	0.312
1852	5	-0.166	0.673	-0.661	0.627	-0.638	0.39	-0.653	0.33	-0.645	0.313
1852	6	-0.409	0.532	-0.627	0.556	-0.609	0.375	-0.655	0.325	-0.643	0.315
1852	7	-0.074	0.825	-0.681	0.484	-0.575	0.36	-0.658	0.32	-0.642	0.318
1852	8	-0.704	0.692	-0.749	0.459	-0.579	0.356	-0.659	0.318	-0.643	0.316
1852	9	-0.772	0.714	-0.715	0.472	-0.58	0.338	-0.662	0.317	-0.642	0.316
1852	10	-0.539	0.704	-0.718	0.459	-0.551	0.337	-0.665	0.319	-0.641	0.316
1852	11	-1.509	0.831	-0.745	0.441	-0.525	0.339	-0.671	0.321	-0.643	0.313
1852	12	0.07	1.013	-0.737	0.446	-0.521	0.34	-0.658	0.329	-0.653	0.311
1853	1	-0.727	1.078	-0.715	0.416	-0.527	0.339	-0.64	0.333	-0.654	0.311
1853	2	-1.501	1.013	-0.658	0.418	-0.532	0.337	-0.653	0.332	-0.657	0.313
1853	3	-1.176	1.093	-0.635	0.408	-0.533	0.333	-0.652	0.331	-0.656	0.315
1853	4	-1.128	0.713	-0.657	0.4	-0.526	0.34	-0.647	0.334	-0.654	0.315
1853	5	-0.487	0.513	-0.619	0.375	-0.521	0.345	-0.641	0.332	-0.649	0.316
1853	6	-0.308	0.568	-0.67	0.369	-0.538	0.347	-0.642	0.329	-0.647	0.315
1853	7	0.186	0.494	-0.713	0.393	-0.539	0.35	-0.646	0.324	-0.647	0.315
1853	8	-0.017	0.655	-0.688	0.421	-0.554	0.353	-0.646	0.32	-0.647	0.313
1853	9	-0.492	0.546	-0.631	0.407	-0.552	0.349	-0.643	0.317	-0.648	0.312
1853	10	-0.801	0.621	-0.598	0.39	-0.541	0.354	-0.642	0.319	-0.649	0.31
1853	11	-1.055	1.051	-0.582	0.396	-0.548	0.356	-0.636	0.324	-0.648	0.311
1853	12	-0.542	0.844	-0.618	0.373	-0.542	0.353	-0.638	0.326	-0.655	0.306
1854	1	-1.249	1.344	-0.615	0.396	-0.548	0.341	-0.64	0.328	-0.658	0.306
1854	2	-1.203	1.179	-0.618	0.413	-0.559	0.339	-0.641	0.324	-0.658	0.306
1854	3	-0.484	0.961	-0.63	0.393	-0.571	0.345	-0.643	0.318	-0.659	0.302
1854	4	-0.734	0.598	-0.532	0.407	-0.586	0.333	-0.628	0.318	-0.658	0.303
1854	5	-0.293	0.572	-0.469	0.423	-0.583	0.33	-0.616	0.32	-0.655	0.303
1854	6	-0.743	0.635	-0.431	0.377	-0.587	0.309	-0.614	0.319	-0.651	0.303
1854	7	0.221	0.759	-0.302	0.355	-0.601	0.295	-0.618	0.319	-0.65	0.302
1854	8	-0.05	0.847	-0.199	0.362	-0.602	0.294	-0.62	0.316	-0.649	0.298
1854	9	-0.64	0.507	-0.198	0.364	-0.591	0.288	-0.618	0.317	-0.646	0.299
1854	10	0.378	0.695	-0.099	0.354	-0.6	0.282	-0.62	0.314	-0.646	0.298
1854	11	-0.3	0.711	-0.069	0.339	-0.62	0.277	-0.622	0.317	-0.643	0.298
1854	12	-0.091	1.371	-0.038	0.334	-0.629	0.276	-0.613	0.32	-0.643	0.3
1855	1	0.303	1.492	-0.094	0.316	-0.636	0.267	-0.604	0.314	-0.642	0.301
1855	2	0.033	1.228	-0.118	0.301	-0.635	0.267	-0.613	0.31	-0.641	0.305
